Gene stable ID,Mouse gene stable ID,Mouse gene name,"Mouse orthology confidence [0 low, 1 high]",Gene name
ENSG00000204314,ENSMUSG00000015476,Prrt1,1,PRRT1
ENSG00000227107,,,,
ENSG00000237041,,,,RPL27P8
ENSG00000153898,ENSMUSG00000011008,Mcoln2,1,MCOLN2
ENSG00000185000,ENSMUSG00000022555,Dgat1,1,DGAT1
ENSG00000280409,,,,LINC01101
ENSG00000227418,,,,PCGEM1
ENSG00000083782,ENSMUSG00000019936,Epyc,1,EPYC
ENSG00000138759,ENSMUSG00000034687,Fras1,1,FRAS1
ENSG00000236485,,,,LINC01945
ENSG00000286026,,,,
ENSG00000222007,,,,
ENSG00000285085,,,,
ENSG00000229321,,,,
ENSG00000284954,,,,
ENSG00000233131,,,,RPS15AP14
ENSG00000232970,,,,POLHP1
ENSG00000276807,,,,
ENSG00000139329,ENSMUSG00000036446,Lum,1,LUM
ENSG00000228098,,,,
ENSG00000260469,,,,INSYN1-AS1
ENSG00000225813,,,,
ENSG00000198914,ENSMUSG00000045515,Pou3f3,1,POU3F3
ENSG00000221988,ENSMUSG00000015474,Ppt2,1,PPT2
ENSG00000260624,,,,
ENSG00000197927,,,,NBEAP2
ENSG00000287915,,,,
ENSG00000240163,,,,
ENSG00000242667,,,,
ENSG00000226410,,,,
ENSG00000273721,,,,
ENSG00000115165,ENSMUSG00000026832,Cytip,1,CYTIP
ENSG00000011465,ENSMUSG00000019929,Dcn,1,DCN
ENSG00000128915,ENSMUSG00000032235,Ice2,1,ICE2
ENSG00000187630,ENSMUSG00000022210,Dhrs4,1,DHRS4L2
ENSG00000108958,,,,
ENSG00000249459,,,,ZNF286B
ENSG00000269680,,,,
ENSG00000187870,,,,RNFT1P3
ENSG00000125731,,,,SH2D3A
ENSG00000233290,,,,
ENSG00000004866,ENSMUSG00000029534,St7,1,ST7
ENSG00000218454,,,,HNRNPA1P19
ENSG00000213671,,,,OLA1P2
ENSG00000226549,,,,SCDP1
ENSG00000264215,,,,
ENSG00000117069,ENSMUSG00000039037,St6galnac5,1,ST6GALNAC5
ENSG00000264662,,,,
ENSG00000226981,,,,ABHD17AP6
ENSG00000266369,,,,
ENSG00000249186,,,,
ENSG00000252483,,,,RNU6-1178P
ENSG00000265790,,,,RNASEH1P1
ENSG00000265099,,,,
ENSG00000286657,,,,
ENSG00000244456,,,,SPECC1P2
ENSG00000251668,,,,
ENSG00000270442,,,,
ENSG00000264660,,,,
ENSG00000256124,,,,LINC01152
ENSG00000229943,,,,
ENSG00000261609,ENSMUSG00000052557,Gan,1,GAN
ENSG00000039319,,,,ZFYVE16
ENSG00000286918,,,,
ENSG00000228734,,,,
ENSG00000226101,,,,LINC02097
ENSG00000125703,ENSMUSG00000028550,Atg4c,1,ATG4C
ENSG00000125398,ENSMUSG00000000567,Sox9,1,SOX9
ENSG00000229536,,,,LINC02572
ENSG00000125735,ENSMUSG00000005824,Tnfsf14,1,TNFSF14
ENSG00000264026,,,,LINC02003
ENSG00000236478,,,,
ENSG00000228639,,,,ROCR
ENSG00000007384,ENSMUSG00000020282,Rhbdf1,1,RHBDF1
ENSG00000136560,ENSMUSG00000064289,Tank,1,TANK
ENSG00000254690,,,,
ENSG00000272473,,,,
ENSG00000284229,,,,MIR6848
ENSG00000261678,ENSMUSG00000048385,Scrt1,1,SCRT1
ENSG00000284361,,,,MIR4745
ENSG00000288605,,,,
ENSG00000263414,,,,MIR3187
ENSG00000261587,ENSMUSG00000116376,Tmem249,1,TMEM249
ENSG00000125755,ENSMUSG00000023118,Sympk,1,SYMPK
ENSG00000234899,,,,SOX9-AS1
ENSG00000271698,,,,
ENSG00000182325,ENSMUSG00000022559,Fbxl6,1,FBXL6
ENSG00000285041,,,,
ENSG00000185839,,,,
ENSG00000249001,,,,
ENSG00000285808,,,,LINC02797
ENSG00000278995,,,,
ENSG00000275678,,,,
ENSG00000229440,,,,
ENSG00000152591,ENSMUSG00000053268,Dspp,0,DSPP
ENSG00000234144,,,,COX6CP13
ENSG00000103148,ENSMUSG00000020289,Nprl3,1,NPRL3
ENSG00000226891,,,,LINC01359
ENSG00000200024,,,,Y_RNA
ENSG00000222691,,,,RNU6-733P
ENSG00000155016,ENSMUSG00000027983,Cyp2u1,1,CYP2U1
ENSG00000258388,ENSMUSG00000015474,Ppt2,1,PPT2-EGFL8
ENSG00000265547,,,,
ENSG00000265964,,,,
ENSG00000259274,,,,
ENSG00000185294,ENSMUSG00000049506,Sppl2c,1,SPPL2C
ENSG00000259513,,,,CYCSP38
ENSG00000140527,ENSMUSG00000039099,Wdr93,1,WDR93
ENSG00000279685,,,,MAPT-IT1
ENSG00000258148,,,,
ENSG00000262881,,,,
ENSG00000257452,,,,
ENSG00000274883,,,,Metazoa_SRP
ENSG00000258159,,,,IMMP1LP2
ENSG00000256762,,,,STH
ENSG00000249604,,,,
ENSG00000262372,,,,
ENSG00000111775,ENSMUSG00000041697,Cox6a1,1,COX6A1
ENSG00000238723,,,,Y_RNA
ENSG00000277478,,,,MIR6165
ENSG00000250310,,,,
ENSG00000213540,,,,TXN2P1
ENSG00000277670,,,,
ENSG00000227466,,,,PDE4B-AS1
ENSG00000138821,ENSMUSG00000053897,Slc39a8,1,SLC39A8
ENSG00000154007,ENSMUSG00000038997,Asb17,1,ASB17
ENSG00000111780,,,,
ENSG00000170855,ENSMUSG00000029535,Triap1,1,TRIAP1
ENSG00000121067,ENSMUSG00000060256,Tdpoz4,0,SPOP
ENSG00000121067,ENSMUSG00000096879,Tdpoz8,0,SPOP
ENSG00000121067,ENSMUSG00000094328,Tdpoz9,0,SPOP
ENSG00000121067,ENSMUSG00000095822,Tdpoz9-ps1,0,SPOP
ENSG00000121067,ENSMUSG00000068879,Gm5773,0,SPOP
ENSG00000121067,ENSMUSG00000074424,Spopfm2,0,SPOP
ENSG00000121067,ENSMUSG00000094163,Tdpoz5,0,SPOP
ENSG00000121067,ENSMUSG00000094084,Tdpoz1,0,SPOP
ENSG00000121067,ENSMUSG00000103362,Tdpoz2,0,SPOP
ENSG00000121067,ENSMUSG00000058005,Tdpoz3,0,SPOP
ENSG00000121067,ENSMUSG00000090268,Spopfm3,0,SPOP
ENSG00000121067,ENSMUSG00000057522,Spop,1,SPOP
ENSG00000121067,ENSMUSG00000089696,Spopfm1,0,SPOP
ENSG00000121067,ENSMUSG00000103350,Tdpoz6,0,SPOP
ENSG00000121067,ENSMUSG00000095251,Tdpoz7,0,SPOP
ENSG00000225242,,,,COX6B1P7
ENSG00000230498,,,,
ENSG00000229554,,,,RPL21P24
ENSG00000257218,ENSMUSG00000029536,Gatc,1,GATC
ENSG00000285782,,,,
ENSG00000173137,ENSMUSG00000022550,Adck5,1,ADCK5
ENSG00000067064,ENSMUSG00000058258,Idi1,1,IDI1
ENSG00000241404,ENSMUSG00000015467,Egfl8,1,EGFL8
ENSG00000219355,,,,RPL31P52
ENSG00000162618,ENSMUSG00000039167,Adgrl4,1,ADGRL4
ENSG00000111786,ENSMUSG00000029538,Srsf9,1,SRSF9
ENSG00000185024,ENSMUSG00000011158,Brf1,1,BRF1
ENSG00000156384,ENSMUSG00000025066,Sfr1,0,SFR1
ENSG00000286489,,,,
ENSG00000224817,,,,
ENSG00000088986,ENSMUSG00000009013,Dynll1,1,DYNLL1
ENSG00000088986,ENSMUSG00000064063,BC048507,0,DYNLL1
ENSG00000259561,,,,
ENSG00000107833,ENSMUSG00000056209,Npm3,1,NPM3
ENSG00000277527,,,,LINC01796
ENSG00000206590,,,,RNU6-132P
ENSG00000259441,,,,MRPL15P1
ENSG00000188095,ENSMUSG00000030543,Mesp2,1,MESP2
ENSG00000223826,,,,LINC01870
ENSG00000285865,,,,
ENSG00000233459,,,,
ENSG00000225369,,,,CAPZA1P2
ENSG00000168903,,,,BTNL3
ENSG00000228499,,,,TMSB10P1
ENSG00000166825,ENSMUSG00000039062,Anpep,1,ANPEP
ENSG00000173264,ENSMUSG00000024958,Gpr137,1,GPR137
ENSG00000169629,,,,RGPD8
ENSG00000071894,ENSMUSG00000034022,Cpsf1,1,CPSF1
ENSG00000241144,,,,RN7SL728P
ENSG00000204310,ENSMUSG00000034254,Agpat1,1,AGPAT1
ENSG00000248161,,,,
ENSG00000198408,ENSMUSG00000025220,Oga,1,OGA
ENSG00000248483,ENSMUSG00000093668,Pou5f2,1,POU5F2
ENSG00000251572,,,,
ENSG00000253686,,,,LINC01484
ENSG00000260651,,,,
ENSG00000269482,,,,
ENSG00000278344,,,,
ENSG00000228779,,,,
ENSG00000130656,ENSMUSG00000055609,Hba-x,1,HBZ
ENSG00000110871,ENSMUSG00000041733,Coq5,1,COQ5
ENSG00000109320,ENSMUSG00000028163,Nfkb1,1,NFKB1
ENSG00000206177,,,,HBM
ENSG00000161013,ENSMUSG00000036620,Mgat4b,1,MGAT4B
ENSG00000206178,,,,HBZP1
ENSG00000225323,,,,HBAP1
ENSG00000188536,ENSMUSG00000069919,Hba-a1,1,HBA2
ENSG00000188536,ENSMUSG00000069917,Hba-a2,0,HBA2
ENSG00000206172,ENSMUSG00000069919,Hba-a1,1,HBA1
ENSG00000206172,ENSMUSG00000069917,Hba-a2,0,HBA1
ENSG00000222601,,,,Y_RNA
ENSG00000241030,,,,RPL29P24
ENSG00000180425,ENSMUSG00000042293,Gm5617,1,C11orf71
ENSG00000167272,ENSMUSG00000060152,Pop5,1,POP5
ENSG00000076053,ENSMUSG00000042396,Rbm7,1,RBM7
ENSG00000207243,,,,Y_RNA
ENSG00000086506,ENSMUSG00000020295,Hbq1a,1,HBQ1
ENSG00000086506,ENSMUSG00000073063,Hbq1b,0,HBQ1
ENSG00000224493,,,,
ENSG00000131233,,,,GJA9
ENSG00000202336,,,,RNU6-359P
ENSG00000182810,ENSMUSG00000045538,Ddx28,1,DDX28
ENSG00000272371,,,,
ENSG00000261864,,,,
ENSG00000269148,,,,
ENSG00000287647,,,,
ENSG00000229225,,,,
ENSG00000170608,ENSMUSG00000040891,Foxa3,1,FOXA3
ENSG00000230863,,,,
ENSG00000271576,,,,PRKACB-DT
ENSG00000170604,ENSMUSG00000044030,Irf2bp1,1,IRF2BP1
ENSG00000072736,ENSMUSG00000031902,Nfatc3,1,NFATC3
ENSG00000213560,,,,
ENSG00000176182,ENSMUSG00000048481,Mypop,1,MYPOP
ENSG00000287224,,,,
ENSG00000242137,,,,RPL11P5
ENSG00000225598,,,,
ENSG00000199394,,,,RNU6-600P
ENSG00000239617,,,,RPL32P27
ENSG00000227883,,,,ATP6V0E1P4
ENSG00000188425,ENSMUSG00000051965,Nanos2,1,NANOS2
ENSG00000272822,,,,
ENSG00000104983,ENSMUSG00000074358,Ccdc61,1,CCDC61
ENSG00000139537,ENSMUSG00000003354,Ccdc65,1,CCDC65
ENSG00000084072,ENSMUSG00000028651,Ppie,1,PPIE
ENSG00000213189,,,,BTF3L4P2
ENSG00000228586,,,,
ENSG00000234279,,,,LINC01937
ENSG00000215692,,,,
ENSG00000133794,ENSMUSG00000055116,Arntl,1,ARNTL
ENSG00000064989,ENSMUSG00000059588,Calcrl,1,CALCRL
ENSG00000134285,ENSMUSG00000003355,Fkbp11,1,FKBP11
ENSG00000157823,ENSMUSG00000063801,Ap3s2,1,AP3S2
ENSG00000244429,,,,
ENSG00000211580,,,,MIR769
ENSG00000008438,ENSMUSG00000030413,Pglyrp1,1,PGLYRP1
ENSG00000158092,ENSMUSG00000032475,Nck1,1,NCK1
ENSG00000268401,,,,
ENSG00000268053,,,,
ENSG00000188624,,,,IGFL3
ENSG00000226009,,,,KCNIP2-AS1
ENSG00000284469,,,,MIR6721
ENSG00000204308,ENSMUSG00000015478,Rnf5,1,RNF5
ENSG00000259339,,,,TGIF1P1
ENSG00000120049,ENSMUSG00000025221,Kcnip2,1,KCNIP2
ENSG00000259605,,,,
ENSG00000267395,,,,DM1-AS
ENSG00000164972,ENSMUSG00000028441,1110017D15Rik,1,C9orf24
ENSG00000268434,,,,
ENSG00000114200,ENSMUSG00000027792,Bche,1,BCHE
ENSG00000284310,,,,MIR939
ENSG00000284139,,,,MIR1234
ENSG00000283770,,,,MIR6849
ENSG00000169884,ENSMUSG00000022996,Wnt10b,1,WNT10B
ENSG00000272115,,,,
ENSG00000185800,ENSMUSG00000030410,Dmwd,1,DMWD
ENSG00000164970,ENSMUSG00000028439,Fam219a,1,FAM219A
ENSG00000147804,ENSMUSG00000063354,Slc39a4,1,SLC39A4
ENSG00000277264,,,,MIR6833
ENSG00000273333,,,,
ENSG00000204304,ENSMUSG00000034673,Pbx2,1,PBX2
ENSG00000286455,,,,
ENSG00000225087,,,,
ENSG00000104941,ENSMUSG00000040866,Rsph6a,1,RSPH6A
ENSG00000197953,ENSMUSG00000091376,Aadacl2,1,AADACL2
ENSG00000146067,ENSMUSG00000021495,Fam193b,1,FAM193B
ENSG00000226708,,,,
ENSG00000275768,,,,SLC2AXP1
ENSG00000224986,,,,PPP1R8P1
ENSG00000200303,,,,RNU6-940P
ENSG00000115252,ENSMUSG00000059173,Pde1a,1,PDE1A
ENSG00000280378,,,,
ENSG00000181418,ENSMUSG00000059213,Ddn,1,DDN
ENSG00000239408,,,,
ENSG00000016490,ENSMUSG00000028255,Clca1,1,CLCA1
ENSG00000244040,,,,IL12A-AS1
ENSG00000258283,,,,
ENSG00000167550,ENSMUSG00000023755,Rhebl1,1,RHEBL1
ENSG00000213654,ENSMUSG00000034786,Gpsm3,1,GPSM3
ENSG00000250021,ENSMUSG00000039043,Arpin,1,ARPIN-AP3S2
ENSG00000165238,ENSMUSG00000037989,Wnk2,1,WNK2
ENSG00000239922,,,,
ENSG00000267273,,,,
ENSG00000188786,ENSMUSG00000028890,Mtf1,1,MTF1
ENSG00000287960,,,,
ENSG00000260112,,,,
ENSG00000277672,,,,
ENSG00000139549,ENSMUSG00000023000,Dhh,1,DHH
ENSG00000242456,,,,MTCO3P38
ENSG00000130818,ENSMUSG00000059475,Zfp426,1,ZNF426
ENSG00000288585,,,,
ENSG00000114790,ENSMUSG00000036885,Arhgef26,1,ARHGEF26
ENSG00000160948,ENSMUSG00000115987,Vps28,1,VPS28
ENSG00000109323,ENSMUSG00000028164,Manba,1,MANBA
ENSG00000257346,,,,
ENSG00000204301,,,,NOTCH4
ENSG00000264966,,,,MIR5094
ENSG00000259677,,,,
ENSG00000264796,,,,MIR5009
ENSG00000212420,ENSMUSG00000119334,Gm23298,0,RNU6-1111P
ENSG00000123416,ENSMUSG00000023004,Tuba1b,1,TUBA1B
ENSG00000242498,ENSMUSG00000039043,Arpin,1,ARPIN
ENSG00000087303,ENSMUSG00000021806,Nid2,1,NID2
ENSG00000274553,,,,CICP15
ENSG00000278965,,,,
ENSG00000039600,ENSMUSG00000040489,Sox30,1,SOX30
ENSG00000171469,ENSMUSG00000000103,Zfy2,0,ZNF561
ENSG00000171469,ENSMUSG00000053211,Zfy1,0,ZNF561
ENSG00000162434,ENSMUSG00000028530,Jak1,1,JAK1
ENSG00000252645,,,,RNU7-111P
ENSG00000259273,,,,
ENSG00000280377,,,,
ENSG00000121073,ENSMUSG00000020873,Slc35b1,1,SLC35B1
ENSG00000254099,,,,
ENSG00000182718,,,,ANXA2
ENSG00000250749,,,,
ENSG00000128591,ENSMUSG00000068699,Flnc,1,FLNC
ENSG00000271795,,,,
ENSG00000242036,,,,
ENSG00000242795,,,,
ENSG00000164466,ENSMUSG00000021474,Sfxn1,1,SFXN1
ENSG00000218416,,,,
ENSG00000244493,,,,SLC9A9-AS2
ENSG00000240804,,,,NPM1P28
ENSG00000200309,,,,Y_RNA
ENSG00000184100,,,,BRD7P2
ENSG00000274017,,,,Metazoa_SRP
ENSG00000240695,,,,
ENSG00000244468,,,,
ENSG00000134287,ENSMUSG00000051853,Arf3,1,ARF3
ENSG00000175093,ENSMUSG00000046997,Spsb4,1,SPSB4
ENSG00000065413,ENSMUSG00000052331,Ankrd44,1,ANKRD44
ENSG00000244571,,,,RPS6P4
ENSG00000204296,ENSMUSG00000057246,BC051142,0,TSBP1
ENSG00000272609,,,,
ENSG00000169908,ENSMUSG00000027800,Tm4sf1,1,TM4SF1
ENSG00000136367,ENSMUSG00000040721,Zfhx2,1,ZFHX2
ENSG00000224831,,,,TMEM183BP
ENSG00000240668,,,,KRT8P36
ENSG00000244545,,,,
ENSG00000286714,,,,
ENSG00000241220,,,,
ENSG00000248374,,,,
ENSG00000219410,,,,
ENSG00000286994,,,,
ENSG00000287155,,,,
ENSG00000092051,ENSMUSG00000022208,Jph4,1,JPH4
ENSG00000252186,ENSMUSG00000084619,Gm25045,0,RNU6-781P
ENSG00000240095,,,,
ENSG00000270068,,,,
ENSG00000253520,,,,
ENSG00000242440,,,,LINC02046
ENSG00000248222,,,,SLIT3-AS1
ENSG00000111652,ENSMUSG00000030127,Cops7a,1,COPS7A
ENSG00000171466,ENSMUSG00000000103,Zfy2,0,ZNF562
ENSG00000171466,ENSMUSG00000053211,Zfy1,0,ZNF562
ENSG00000206120,,,,EGFEM1P
ENSG00000249175,,,,
ENSG00000253968,,,,
ENSG00000182985,ENSMUSG00000032076,Cadm1,1,CADM1
ENSG00000125492,ENSMUSG00000026805,Barhl1,1,BARHL1
ENSG00000213285,,,,RPL23AP45
ENSG00000242080,,,,
ENSG00000015133,ENSMUSG00000021182,Ccdc88c,1,CCDC88C
ENSG00000249412,,,,
ENSG00000250751,,,,
ENSG00000236356,,,,
ENSG00000113328,ENSMUSG00000020326,Ccng1,1,CCNG1
ENSG00000125485,ENSMUSG00000026806,Ddx31,1,DDX31
ENSG00000162999,ENSMUSG00000027001,Dusp19,1,DUSP19
ENSG00000249417,,,,
ENSG00000121104,ENSMUSG00000038893,Fam117a,1,FAM117A
ENSG00000249290,,,,
ENSG00000251287,ENSMUSG00000039427,Alg1,0,ALG1L2
ENSG00000239830,,,,RPS4XP22
ENSG00000240704,,,,KLF7P1
ENSG00000277587,,,,
ENSG00000267490,,,,
ENSG00000221962,,,,TMEM14EP
ENSG00000224352,,,,
ENSG00000267612,,,,
ENSG00000234172,,,,
ENSG00000239227,,,,
ENSG00000241929,,,,
ENSG00000279348,,,,
ENSG00000196605,,,,ZNF846
ENSG00000144460,ENSMUSG00000054976,Nyap2,1,NYAP2
ENSG00000287916,,,,
ENSG00000241912,,,,
ENSG00000241168,,,,
ENSG00000261236,ENSMUSG00000022557,Bop1,1,BOP1
ENSG00000234717,,,,TMEM212-AS1
ENSG00000241981,,,,
ENSG00000233999,ENSMUSG00000076572,Igkv18-36,1,IGKV3OR2-268
ENSG00000181804,ENSMUSG00000031129,Slc9a9,1,SLC9A9
ENSG00000171798,ENSMUSG00000066129,Kndc1,1,KNDC1
ENSG00000230069,,,,LRRC37A15P
ENSG00000248971,,,,KRT8P46
ENSG00000235491,,,,LINC01889
ENSG00000224207,,,,
ENSG00000270815,,,,
ENSG00000251288,,,,
ENSG00000232023,,,,LINC01807
ENSG00000122566,ENSMUSG00000004980,Hnrnpa2b1,1,HNRNPA2B1
ENSG00000136872,ENSMUSG00000028307,Aldob,1,ALDOB
ENSG00000228226,,,,
ENSG00000128692,,,,EIF2S2P4
ENSG00000225496,,,,RTRAFP1
ENSG00000286160,,,,
ENSG00000109332,ENSMUSG00000091896,Ube2d2a,0,UBE2D3
ENSG00000186825,,,,CDRT15P3
ENSG00000124835,,,,
ENSG00000231739,,,,GAPDHP59
ENSG00000267370,,,,
ENSG00000187699,ENSMUSG00000043629,1700019D03Rik,1,C2orf88
ENSG00000267741,,,,UBE2L4
ENSG00000266950,,,,
ENSG00000100938,ENSMUSG00000002326,Gmpr2,1,GMPR2
ENSG00000127452,ENSMUSG00000066892,Fbxl12,1,FBXL12
ENSG00000224962,,,,PSAT1P4
ENSG00000181788,ENSMUSG00000036432,Siah2,1,SIAH2
ENSG00000136504,ENSMUSG00000038909,Kat7,1,KAT7
ENSG00000236153,,,,
ENSG00000250378,,,,
ENSG00000241874,,,,TOMM22P6
ENSG00000115233,ENSMUSG00000026914,Psmd14,1,PSMD14
ENSG00000136932,ENSMUSG00000028331,Trmo,1,TRMO
ENSG00000270560,,,,APOOP1
ENSG00000249722,,,,
ENSG00000253472,,,,
ENSG00000114670,ENSMUSG00000035032,Nek11,1,NEK11
ENSG00000242683,,,,RPL12P21
ENSG00000187658,ENSMUSG00000020434,4921536K21Rik,0,C5orf52
ENSG00000110680,ENSMUSG00000030669,Calca,1,CALCA
ENSG00000243806,,,,RPL7P18
ENSG00000249593,,,,
ENSG00000200237,ENSMUSG00000088687,Gm23996,0,SNORA70
ENSG00000200237,ENSMUSG00000088228,Gm22603,0,SNORA70
ENSG00000200237,ENSMUSG00000087802,Gm25979,0,SNORA70
ENSG00000267119,,,,RPL10P15
ENSG00000226650,,,,KIF4B
ENSG00000107159,ENSMUSG00000028463,Car9,1,CA9
ENSG00000267289,,,,PIN1-DT
ENSG00000248687,,,,
ENSG00000256210,,,,
ENSG00000269552,,,,OR7A8P
ENSG00000253480,,,,
ENSG00000268746,,,,
ENSG00000277383,,,,
ENSG00000269806,,,,BICRA-AS1
ENSG00000113262,ENSMUSG00000000617,Grm6,1,GRM6
ENSG00000278999,,,,
ENSG00000024422,ENSMUSG00000074364,Ehd2,1,EHD2
ENSG00000107831,ENSMUSG00000025219,Fgf8,1,FGF8
ENSG00000253428,,,,LINC01942
ENSG00000250692,,,,
ENSG00000123453,ENSMUSG00000009614,Sardh,1,SARDH
ENSG00000253469,,,,
ENSG00000130147,ENSMUSG00000036206,Sh3bp4,1,SH3BP4
ENSG00000185803,ENSMUSG00000022560,Slc52a2,1,SLC52A2
ENSG00000198108,ENSMUSG00000058152,Chsy3,1,CHSY3
ENSG00000105373,ENSMUSG00000041560,Nop53,1,NOP53
ENSG00000237285,,,,HNRNPA1P2
ENSG00000223335,ENSMUSG00000065667,Gm22576,0,RNU6-603P
ENSG00000175567,ENSMUSG00000033685,Ucp2,1,UCP2
ENSG00000204287,ENSMUSG00000036322,H2-Ea,1,HLA-DRA
ENSG00000225940,,,,C5orf67
ENSG00000254336,,,,
ENSG00000153347,ENSMUSG00000109228,Fam81b,1,FAM81B
ENSG00000048545,ENSMUSG00000023982,Guca1a,1,GUCA1A
ENSG00000146112,ENSMUSG00000034595,Ppp1r18,1,PPP1R18
ENSG00000285587,,,,
ENSG00000171428,ENSMUSG00000056426,Nat3,1,NAT1
ENSG00000171428,ENSMUSG00000025588,Nat1,0,NAT1
ENSG00000171428,ENSMUSG00000051147,Nat2,0,NAT1
ENSG00000151892,ENSMUSG00000025089,Gfra1,1,GFRA1
ENSG00000249545,,,,MCTP1-AS1
ENSG00000178776,ENSMUSG00000071858,Gm94,1,C5orf46
ENSG00000230053,,,,
ENSG00000144290,ENSMUSG00000026904,Slc4a10,1,SLC4A10
ENSG00000137941,ENSMUSG00000036745,Ttll7,1,TTLL7
ENSG00000230449,,,,RPL7P4
ENSG00000161055,ENSMUSG00000064057,Scgb3a1,1,SCGB3A1
ENSG00000224328,,,,MDC1-AS1
ENSG00000253937,,,,NATP
ENSG00000244593,,,,
ENSG00000196230,ENSMUSG00000001525,Tubb5,1,TUBB
ENSG00000285624,,,,
ENSG00000271654,,,,
ENSG00000250494,,,,
ENSG00000254687,,,,
ENSG00000254350,,,,
ENSG00000131626,ENSMUSG00000037519,Ppfia1,1,PPFIA1
ENSG00000249484,,,,LINC01470
ENSG00000082556,ENSMUSG00000025905,Oprk1,1,OPRK1
ENSG00000272540,,,,
ENSG00000137312,ENSMUSG00000059714,Flot1,1,FLOT1
ENSG00000243648,,,,
ENSG00000213655,,,,
ENSG00000250564,,,,
ENSG00000221803,ENSMUSG00000080478,Snord23,1,SNORD23
ENSG00000248308,,,,
ENSG00000269656,,,,NOP53-AS1
ENSG00000198944,ENSMUSG00000044352,Sowaha,1,SOWAHA
ENSG00000213035,,,,RPL23AP80
ENSG00000271150,,,,
ENSG00000178928,,,,TPRX1
ENSG00000260484,,,,
ENSG00000249192,,,,MTND3P25
ENSG00000274295,,,,
ENSG00000254365,,,,
ENSG00000253269,,,,
ENSG00000022567,ENSMUSG00000079020,Slc45a4,1,SLC45A4
ENSG00000245317,,,,
ENSG00000242477,,,,
ENSG00000235183,,,,SRP14P3
ENSG00000230612,,,,
ENSG00000105392,ENSMUSG00000041578,Crx,1,CRX
ENSG00000262837,,,,
ENSG00000200176,,,,RNU1-19P
ENSG00000204584,,,,
ENSG00000173269,ENSMUSG00000041445,Mmrn2,1,MMRN2
ENSG00000248954,,,,
ENSG00000254039,,,,
ENSG00000168724,ENSMUSG00000044224,Dnajc21,1,DNAJC21
ENSG00000249176,,,,
ENSG00000199492,ENSMUSG00000084527,Gm24185,0,RNU6-1313P
ENSG00000108813,ENSMUSG00000020871,Dlx4,1,DLX4
ENSG00000064195,ENSMUSG00000001510,Dlx3,1,DLX3
ENSG00000281974,,,,
ENSG00000178935,ENSMUSG00000000103,Zfy2,0,ZNF552
ENSG00000178935,ENSMUSG00000053211,Zfy1,0,ZNF552
ENSG00000173267,ENSMUSG00000023064,Sncg,1,SNCG
ENSG00000248172,,,,
ENSG00000269892,,,,
ENSG00000268750,,,,
ENSG00000089692,ENSMUSG00000030124,Lag3,1,LAG3
ENSG00000141577,ENSMUSG00000039781,Cep131,1,CEP131
ENSG00000280035,,,,
ENSG00000253307,,,,
ENSG00000272797,,,,
ENSG00000254019,,,,
ENSG00000242151,,,,DYNLL1P5
ENSG00000254197,,,,
ENSG00000254291,,,,
ENSG00000272734,,,,ADIRF-AS1
ENSG00000269343,ENSMUSG00000000103,Zfy2,0,ZNF587B
ENSG00000269343,ENSMUSG00000053211,Zfy1,0,ZNF587B
ENSG00000253595,,,,LINC01300
ENSG00000114115,ENSMUSG00000046402,Rbp1,1,RBP1
ENSG00000261655,,,,
ENSG00000148671,,,,ADIRF
ENSG00000204882,ENSMUSG00000045281,Gpr20,1,GPR20
ENSG00000269304,,,,FKBP1AP1
ENSG00000244998,,,,
ENSG00000271959,,,,
ENSG00000244532,,,,RN7SL380P
ENSG00000198466,,,,ZNF587
ENSG00000238854,,,,
ENSG00000253605,,,,HNRNPA1P38
ENSG00000010610,ENSMUSG00000023274,Cd4,1,CD4
ENSG00000273413,,,,
ENSG00000240905,,,,RN7SL798P
ENSG00000271880,,,,
ENSG00000241997,ENSMUSG00000092875,Gm22649,0,RN7SL323P
ENSG00000236814,,,,
ENSG00000238650,ENSMUSG00000088351,Gm24016,1,SNORD54
ENSG00000253603,,,,CERNA3
ENSG00000248578,,,,NPM1P21
ENSG00000269867,,,,
ENSG00000172680,ENSMUSG00000078365,Mos,1,MOS
ENSG00000270804,,,,
ENSG00000201850,,,,Y_RNA
ENSG00000248710,,,,
ENSG00000212445,,,,
ENSG00000221093,,,,
ENSG00000262514,,,,
ENSG00000269476,,,,
ENSG00000273338,,,,
ENSG00000148337,ENSMUSG00000039205,Ciz1,1,CIZ1
ENSG00000279621,,,,
ENSG00000181690,ENSMUSG00000003282,Plag1,1,PLAG1
ENSG00000240089,,,,BMS1P3
ENSG00000240435,,,,RPS12P27
ENSG00000151303,,,,
ENSG00000116717,ENSMUSG00000036390,Gadd45a,1,GADD45A
ENSG00000173480,,,,ZNF417
ENSG00000260891,,,,
ENSG00000263276,,,,
ENSG00000272508,,,,
ENSG00000231688,,,,RPL21P43
ENSG00000262160,,,,
ENSG00000242578,,,,
ENSG00000261011,,,,AGAP11
ENSG00000239513,,,,LINC01210
ENSG00000103067,ENSMUSG00000084128,Esrp2,1,ESRP2
ENSG00000229969,,,,
ENSG00000188100,ENSMUSG00000043681,Fam25c,1,FAM25A
ENSG00000170791,ENSMUSG00000042198,Chchd7,1,CHCHD7
ENSG00000152454,ENSMUSG00000000103,Zfy2,0,ZNF256
ENSG00000152454,ENSMUSG00000053211,Zfy1,0,ZNF256
